"gene","logFC","SE","CI_low","CI_high","raw_P","FDR","n_paired_donors","cell_threshold","model","plot_class","minus_log10_FDR","labelled_gene","displayed_in_volcano","analysis_type","effect","P","effect_definition","selection_display_rule"
"SLC20A2",-0.348108594959515,0.106896400693435,-0.557625540318647,-0.138591649600383,0.00112793198074689,0.0099739004969428,11,20,"edgeR QL; design ~ donor_id + GART_status","FDR <0.05, negative",2.00113496876697,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.348108594959515,0.00112793198074689,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"SMIM19",-0.0243528795594002,0.0566807253766591,-0.135447101297652,0.0867413421788517,0.667450184118014,0.795574569869802,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.0993191073245348,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.0243528795594002,0.667450184118014,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"THAP1",-0.0353393266626412,0.0956518412913783,-0.222816935593743,0.15213828226846,0.711786461428166,0.827020370101432,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.082483793332946,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.0353393266626412,0.711786461428166,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RNF170",-0.0769473679008867,0.0911940472769397,-0.255687700563689,0.101792964761915,0.398794469873045,0.578553123390107,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.237656757479838,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.0769473679008867,0.398794469873045,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"HOOK3",-0.201167052758822,0.111692532910144,-0.420084417262704,0.0177503117450604,0.0716904612213104,0.181347984169774,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.741487267592835,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.201167052758822,0.0716904612213104,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"FNTA",-0.0952397189009144,0.0668164950066511,-0.226200049113951,0.0357206113121218,0.154043826538652,0.307265507381598,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.512486189482012,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.0952397189009144,0.154043826538652,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"HGSNAT",-0.0542348347158895,0.0766584353506285,-0.204485368003121,0.0960156985713424,0.479263983693815,0.65006612511885,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.187042464413164,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.0542348347158895,0.479263983693815,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"SPIDR",0.00733015615699774,0.101462064957341,-0.19153549115939,0.206195803473385,0.942406704281295,0.969049309187326,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.0136541237096891,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.00733015615699774,0.942406704281295,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"CEBPD",-0.0610782532585527,0.0524890015085625,-0.163956696215335,0.0418001896982297,0.244570308337629,0.418693936847922,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.378103328128488,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.0610782532585527,0.244570308337629,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PRKDC",0.31458744713859,0.079976586346964,0.157833337898541,0.47134155637864,8.3719822523966e-05,0.00176865993486251,11,20,"edgeR QL; design ~ donor_id + GART_status","FDR <0.05, positive",2.75235566206485,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.31458744713859,8.3719822523966e-05,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"MCM4",0.4301601580177,0.0999754049309193,0.234208364353098,0.626111951682301,1.68759854512227e-05,0.000594574296195274,11,20,"edgeR QL; design ~ donor_id + GART_status","FDR <0.05, positive",3.22579386953714,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.4301601580177,1.68759854512227e-05,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"UBE2V2",0.0917878392183829,0.0547392312020947,-0.0155010539377227,0.199076732374488,0.0935776800192454,0.218063351801016,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.661417316759509,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.0917878392183829,0.0935776800192454,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PCMTD1",-0.252368297812647,0.0776516345960008,-0.404565501620809,-0.100171094004485,0.00115402471917243,0.0101563513512258,11,20,"edgeR QL; design ~ donor_id + GART_status","FDR <0.05, negative",1.9932622834522,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.252368297812647,0.00115402471917243,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RB1CC1",-0.249187509246173,0.0802472203594856,-0.406472061150765,-0.0919029573415809,0.00190119636296057,0.0141413275468655,11,20,"edgeR QL; design ~ donor_id + GART_status","FDR <0.05, negative",1.8495098183174,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.249187509246173,0.00190119636296057,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"ATP6V1H",-0.0961574514261827,0.0964349754618518,-0.285170003331412,0.0928551004790468,0.318705215928968,0.499920316035238,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.301099213792087,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.0961574514261827,0.318705215928968,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"TCEA1",-0.0111185306297609,0.0497936998635765,-0.108714182362371,0.086477121102849,0.823308318821036,0.898971014462034,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.0462543110055178,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.0111185306297609,0.823308318821036,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"LYPLA1",0.00424849310208178,0.0443491375379286,-0.0826758164722583,0.0911728026764218,0.923682180195836,0.958658669377432,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.01833599595013,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.00424849310208178,0.923682180195836,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"MRPL15",0.179004638172893,0.0662975720209961,0.0490613970117411,0.308947879334046,0.006933572348406,0.0349289195982676,11,20,"edgeR QL; design ~ donor_id + GART_status","FDR <0.05, positive",1.45681484750771,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.179004638172893,0.006933572348406,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"TMEM68",0.00198108353858889,0.0941689466698166,-0.182590051934252,0.186552219011429,0.983215704993577,0.990087027006793,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.00432662996032499,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.00198108353858889,0.983215704993577,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
