"gene","seed","rank","distance"
"PHIP",7777,591,9.35140231113191e-08
"ERH",7777,592,9.33512445669929e-08
"LRPPRC",7777,593,9.29123326033617e-08
"PTTG1IP",7777,594,9.27538832197495e-08
"RCC2",7777,595,9.27201931174483e-08
"MRPL36",7777,596,9.25498515401933e-08
"COPS6",7777,597,9.23018751825038e-08
"POP5",7777,598,9.21338633828673e-08
"LYRM4",7777,599,9.18235267825489e-08
"SUMO2",7777,600,9.18050253570051e-08
"MLEC",7777,601,9.17737536173752e-08
"HSD17B10",7777,602,9.17272936249719e-08
"PUM1",7777,603,9.16402406383701e-08
"BTF3",7777,604,9.15570284533995e-08
"PSMC3",7777,605,9.14992687470708e-08
"TFAM",7777,606,9.14561563665356e-08
"ABCC3",7777,607,9.12321394867638e-08
"CIRBP",7777,608,9.11643727870768e-08
"LITAF",7777,609,9.11382288866443e-08
"CTSD",7777,610,9.11271326198391e-08
"OLA1",7777,611,9.08608670671929e-08
"TOP2A",7777,612,9.08256680804667e-08
"SARS",7777,613,9.07421712816616e-08
"C15orf48",7777,614,9.02533530145948e-08
"DDX39A",7777,615,8.99782215592095e-08
"ATP1B1",7777,616,8.97539846938173e-08
"GPATCH4",7777,617,8.95777306509115e-08
"ATF3",7777,618,8.93873206867053e-08
"CKB",7777,619,8.91205478880665e-08
"SSR2",7777,620,8.89500532224227e-08
"YBX3",7777,621,8.88842524595096e-08
"MRPS28",7777,622,8.86597395832554e-08
"CCDC58",7777,623,8.81703413535435e-08
"CDC42EP1",7777,624,8.80624104596022e-08
"FAM96B",7777,625,8.79756140649149e-08
"NAP1L4",7777,626,8.78951173741088e-08
"ADSL",7777,627,8.78007140399863e-08
"EIF3H",7777,628,8.74456931457568e-08
"CAPN8",7777,629,8.73944958046034e-08
"TUBB4B",7777,630,8.69328271835167e-08
"CEBPZ",7777,631,8.67969035394083e-08
"SVIP",7777,632,8.65700107522878e-08
"HNRNPUL1",7777,633,8.62182590299233e-08
"SLC39A8",7777,634,8.55458293792437e-08
"PRRC2C",7777,635,8.54219498124717e-08
"SORD",7777,636,8.4874860120729e-08
"MRPL27",7777,637,8.47129977846568e-08
"NDUFB11",7777,638,8.47028367948971e-08
"RNF145",7777,639,8.46817370528224e-08
"HSPA9",7777,640,8.42071772127508e-08
"AKR1C3",7777,641,8.40089178784655e-08
"GCHFR",7777,642,8.39307550149634e-08
"YY1",7777,643,8.38366737715289e-08
"SF1",7777,644,8.34834976063652e-08
"EPHA2",7777,645,8.34749850489539e-08
"TOMM7",7777,646,8.34311742894866e-08
"PAQR8",7777,647,8.33093780647175e-08
"CIB1",7777,648,8.31419326610829e-08
"TSPAN3",7777,649,8.30048053560177e-08
"CD81",7777,650,8.28425372121936e-08
"CAP1",7777,651,8.27341238573304e-08
"EIF4A2",7777,652,8.25855774683696e-08
"CCDC167",7777,653,8.25444136808712e-08
"CLDN7",7777,654,8.25163885098954e-08
"SSSCA1",7777,655,8.25107122707814e-08
"IMP3",7777,656,8.23643332397589e-08
"ST6GALNAC6",7777,657,8.20684145382231e-08
"RFK",7777,658,8.20573548229993e-08
"NUBP2",7777,659,8.20371868577611e-08
"DDX18",7777,660,8.18444116174917e-08
"PFN1",7777,661,8.16334024042829e-08
"TMC5",7777,662,8.14141124146531e-08
"OSTC",7777,663,8.13047209740821e-08
"FAU",7777,664,8.12451758418782e-08
"WDR74",7777,665,8.10941767477584e-08
"SRI",7777,666,8.09840077070493e-08
"SAE1",7777,667,8.07847666488249e-08
"SAT1",7777,668,8.06457758144765e-08
"MRPL20",7777,669,8.05782775296083e-08
"RBM39",7777,670,8.05465022636162e-08
"EIF3M",7777,671,8.04932600710976e-08
"NTMT1",7777,672,8.04516187642711e-08
"MZT2A",7777,673,8.02220435876368e-08
"AMN",7777,674,8.00252782365747e-08
"DUSP2",7777,675,7.98836411859925e-08
"KLK1",7777,676,7.97279462613225e-08
"LSM5",7777,677,7.97188197376791e-08
"COTL1",7777,678,7.9563656379324e-08
"TCEA1",7777,679,7.94660834858285e-08
"GPRC5A",7777,680,7.93670687480642e-08
"ST13",7777,681,7.93488839692027e-08
"B2M",7777,682,7.88465276052127e-08
"MRPL51",7777,683,7.88173938997977e-08
"PMEPA1",7777,684,7.88111824589797e-08
"MRPL14",7777,685,7.87706018038714e-08
"POP7",7777,686,7.87495552001474e-08
"QARS",7777,687,7.8737121078322e-08
"TUFM",7777,688,7.87213610199558e-08
"CARD16",7777,689,7.86542226698699e-08
"MAZ",7777,690,7.81596293573335e-08
"NTHL1",7777,691,7.81112682630013e-08
"WIPI2",7777,692,7.7939738278238e-08
"HP1BP3",7777,693,7.77989184622878e-08
"PHF5A",7777,694,7.77721984001922e-08
"CDK1",7777,695,7.7540105911902e-08
"MVP",7777,696,7.74874748583114e-08
"KCNE3",7777,697,7.739269997121e-08
"GSTO1",7777,698,7.73812957261035e-08
"MATR3",7777,699,7.72458337431797e-08
"APIP",7777,700,7.72154323199559e-08
"MAL2",7777,701,7.69223371272127e-08
"ITGB4",7777,702,7.68368575684756e-08
"LMNB2",7777,703,7.66780182848209e-08
"SYNCRIP",7777,704,7.64139832150534e-08
"TRIM2",7777,705,7.63184132306217e-08
"XRCC6",7777,706,7.58435442023138e-08
"BBX",7777,707,7.57353829569279e-08
"TAGLN2",7777,708,7.57052630497305e-08
"ATF4",7777,709,7.55765096627385e-08
"IGHM",7777,710,7.54457189700313e-08
"NFIB",7777,711,7.53197896484288e-08
"SPATS2L",7777,712,7.51131207803053e-08
"NUDCD2",7777,713,7.50186285913364e-08
"RPA3",7777,714,7.49659249921911e-08
"ACTB",7777,715,7.48408732770968e-08
"NQO1",7777,716,7.47920862234445e-08
"PRSS8",7777,717,7.42213232658998e-08
"MAT2A",7777,718,7.39924250935299e-08
"HDAC2",7777,719,7.39493258853042e-08
"EIF2S1",7777,720,7.39390997667205e-08
"AKR7A3",7777,721,7.36301388778387e-08
"CCNI",7777,722,7.35951149057305e-08
"DDX5",7777,723,7.35566119746064e-08
"KHSRP",7777,724,7.34665230010177e-08
"YARS",7777,725,7.34313970953316e-08
"SPCS1",7777,726,7.33362407777521e-08
"CHD4",7777,727,7.28960607399671e-08
"PIN1",7777,728,7.28124557842138e-08
"YDJC",7777,729,7.2802576685974e-08
"PFDN6",7777,730,7.27756772540408e-08
"HEPH",7777,731,7.27080421864484e-08
"PLEK2",7777,732,7.24397458675555e-08
"IMPA2",7777,733,7.23459555779921e-08
"MRPL54",7777,734,7.22488806227324e-08
"IGHA1",7777,735,7.21056879896344e-08
"COMTD1",7777,736,7.20769274885868e-08
"COX11",7777,737,7.20294552830638e-08
"AHSA1",7777,738,7.19978794952076e-08
"YIF1A",7777,739,7.17416799665787e-08
"BPTF",7777,740,7.16808756359383e-08
"TGIF1",7777,741,7.16734547711788e-08
"ADRM1",7777,742,7.16671253428636e-08
"B3GALT5",7777,743,7.16175070252136e-08
"SMC1A",7777,744,7.13252349687803e-08
"H2AFV",7777,745,7.13183068595924e-08
"IPO7",7777,746,7.13163061704066e-08
"COA4",7777,747,7.10762087854347e-08
"ODC1",7777,748,7.09929285881258e-08
"SKIL",7777,749,7.09187161076166e-08
"IER3",7777,750,7.04953045385165e-08
"NEDD8",7777,751,7.02889800498595e-08
"C19orf53",7777,752,7.0260105647628e-08
"UCHL3",7777,753,7.00995047207081e-08
"SH3KBP1",7777,754,6.99708916958514e-08
"TPI1",7777,755,6.97466120438425e-08
"BCLAF1",7777,756,6.97182531494448e-08
"SFN",7777,757,6.96038140712009e-08
"TST",7777,758,6.93409224123516e-08
"C19orf24",7777,759,6.93341550961577e-08
"FDPS",7777,760,6.92962451628908e-08
"PPIC",7777,761,6.92958624501625e-08
"ECI1",7777,762,6.91950878097891e-08
"AMD1",7777,763,6.90485436242779e-08
"ZKSCAN1",7777,764,6.8978368592225e-08
"ABHD3",7777,765,6.87491326297647e-08
"H3F3A",7777,766,6.8717919221244e-08
"PSMB5",7777,767,6.86664832147917e-08
"HSPH1",7777,768,6.86525172861458e-08
"PSMA3",7777,769,6.84525002012302e-08
"ARID1A",7777,770,6.8380969374044e-08
"PPP2R5E",7777,771,6.83790470310921e-08
"SRCAP",7777,772,6.83073521686736e-08
"ALG3",7777,773,6.83053974919297e-08
"SLC38A2",7777,774,6.81184610152962e-08
"LPCAT4",7777,775,6.81060134588635e-08
"FAM173A",7777,776,6.80782259561465e-08
"ANXA1",7777,777,6.79263580784413e-08
"RSL24D1",7777,778,6.78670219369261e-08
"STK24",7777,779,6.77336014847525e-08
"ACTL6A",7777,780,6.72405377885933e-08
"BRD7",7777,781,6.69020661914061e-08
"ISG15",7777,782,6.68315476561604e-08
"MYL12A",7777,783,6.66969591777877e-08
"TNRC6B",7777,784,6.66746410865798e-08
"TRABD2A",7777,785,6.66676689070951e-08
"ZNF703",7777,786,6.62075103133143e-08
"LAMB3",7777,787,6.62004666443929e-08
"IARS",7777,788,6.60330973515952e-08
"PITX1",7777,789,6.59520117364903e-08
"PPIA",7777,790,6.58691447107476e-08
"CNPY2",7777,791,6.58366753821636e-08
"ITM2C",7777,792,6.58102360820698e-08
"BRD4",7777,793,6.57937724725263e-08
"APEH",7777,794,6.57807983606776e-08
"COMMD6",7777,795,6.56877516525173e-08
"RAB11A",7777,796,6.55469200406834e-08
"CHP1",7777,797,6.49596554614401e-08
"SLC4A4",7777,798,6.49450221954931e-08
"HNRNPF",7777,799,6.46425995801443e-08
"EIF6",7777,800,6.45868332313216e-08
"CCL20",7777,801,6.43243015391965e-08
"SH3GLB1",7777,802,6.42832001741666e-08
"TAX1BP3",7777,803,6.42657211735533e-08
"SEC61B",7777,804,6.42016414737346e-08
"WDR61",7777,805,6.41681664032145e-08
"GUCA2A",7777,806,6.40990940657177e-08
"EIF5B",7777,807,6.40838168048328e-08
"MYO1A",7777,808,6.39349703864358e-08
"VPS51",7777,809,6.34687656121576e-08
"ZCRB1",7777,810,6.34234243304399e-08
"PTGES2",7777,811,6.32433755068043e-08
"RBM47",7777,812,6.32148404388149e-08
"PSMB7",7777,813,6.29446269172422e-08
"TAF9",7777,814,6.29121548859778e-08
"TAF15",7777,815,6.2882578909598e-08
"MAGOH",7777,816,6.27694875631818e-08
"SEC11C",7777,817,6.2730520662783e-08
"GOLM1",7777,818,6.25544577154788e-08
"CHMP5",7777,819,6.24789065635793e-08
"RBM17",7777,820,6.24681195529569e-08
"SMIM22",7777,821,6.24565549782759e-08
"RSF1",7777,822,6.24340796935033e-08
"STEAP1",7777,823,6.23420397995038e-08
"CAST",7777,824,6.23032238597266e-08
"SLC35B1",7777,825,6.22415132324563e-08
"H2AFX",7777,826,6.21148067214853e-08
"FBLIM1",7777,827,6.20125652218733e-08
"MRPS16",7777,828,6.19692378350141e-08
"XRCC5",7777,829,6.17555199654935e-08
"CKS2",7777,830,6.17393546241206e-08
"DNAJB1",7777,831,6.15119004003095e-08
"DDX46",7777,832,6.15073798894432e-08
"ARL4A",7777,833,6.14238715028526e-08
"YWHAQ",7777,834,6.13501525099196e-08
"RBM8A",7777,835,6.11525046552553e-08
"CA1",7777,836,6.10082820033948e-08
"NDRG1",7777,837,6.0950977953501e-08
"UBE2S",7777,838,6.09322443486801e-08
"BIRC5",7777,839,6.09131156297285e-08
"UBE2I",7777,840,6.08932733392141e-08
"PRR13",7777,841,6.08826020735045e-08
"MAPK3",7777,842,6.0842485134336e-08
"ATP2C2",7777,843,6.06217762919719e-08
"NOC2L",7777,844,6.06046361849333e-08
"JTB",7777,845,6.06023311274573e-08
"UBA52",7777,846,6.04774510182397e-08
"PDIA6",7777,847,6.03262326206463e-08
"MRPL22",7777,848,6.02956127192418e-08
"ATP6V0B",7777,849,6.00967680611049e-08
"EMC6",7777,850,6.00614475827773e-08
"HLA-DPB1",7777,851,5.99055060902337e-08
"FUT2",7777,852,5.98419555625418e-08
"FARSA",7777,853,5.98196801739243e-08
"GAS6",7777,854,5.98123694588651e-08
"CDC123",7777,855,5.97684732939437e-08
"TTC3",7777,856,5.97240141802734e-08
"FERMT1",7777,857,5.96541411342852e-08
"OPTN",7777,858,5.96239641642444e-08
"MTHFD2",7777,859,5.96154945849781e-08
"REG4",7777,860,5.92113290951507e-08
"HSD11B2",7777,861,5.91975169491191e-08
"SSR3",7777,862,5.91008069419675e-08
"MTX1",7777,863,5.90421242238576e-08
"U2SURP",7777,864,5.90021464271712e-08
"IGHG3",7777,865,5.89879456638854e-08
"POLR2F",7777,866,5.88935754623284e-08
"EPRS",7777,867,5.87096416142028e-08
"CALM2",7777,868,5.86519912498201e-08
"CASP1",7777,869,5.84535055245669e-08
"LRRC59",7777,870,5.83710543584944e-08
"ATP1B3",7777,871,5.8185503522276e-08
"WASL",7777,872,5.81853501340325e-08
"ALG5",7777,873,5.80483004781746e-08
"CD74",7777,874,5.79983191657932e-08
"QSOX1",7777,875,5.79241663757124e-08
"PSMD8",7777,876,5.7850769980358e-08
"PPA2",7777,877,5.78441107068455e-08
"NUDT4",7777,878,5.7809830308581e-08
"HNRNPM",7777,879,5.76574662496957e-08
"EIF3K",7777,880,5.75840213368541e-08
"PRR15L",7777,881,5.7352294862419e-08
"COPE",7777,882,5.73147569691713e-08
"PSMB1",7777,883,5.71503797773428e-08
"TXNL4A",7777,884,5.70663967885599e-08
"PSMG4",7777,885,5.66830241224024e-08
"ANP32E",7777,886,5.66166973385916e-08
"COPRS",7777,887,5.65667145971978e-08
"DNAJC19",7777,888,5.65412992081875e-08
"CDKN3",7777,889,5.62613823084899e-08
"TSTA3",7777,890,5.62188179453909e-08
"ZBTB38",7777,891,5.62123786414634e-08
"COPS3",7777,892,5.59511504854474e-08
"EPCAM",7777,893,5.58998661990781e-08
"RAD21",7777,894,5.56943961812555e-08
"PSMD4",7777,895,5.55850150760127e-08
"MAP1LC3B",7777,896,5.55341895516007e-08
"VPS25",7777,897,5.53416143676696e-08
"STIP1",7777,898,5.52558344341214e-08
"CTSE",7777,899,5.52538307055051e-08
"SNX5",7777,900,5.52371697552043e-08
"CNOT7",7777,901,5.52158424171561e-08
"CCNL1",7777,902,5.52055726304319e-08
"SMARCA5",7777,903,5.5108237348798e-08
"QDPR",7777,904,5.50057932570418e-08
"PRKRA",7777,905,5.4992971381164e-08
"CD63",7777,906,5.49714625178768e-08
"GSDMB",7777,907,5.49637879486831e-08
"TRAPPC2L",7777,908,5.49462936736047e-08
"SLC25A10",7777,909,5.48828379365246e-08
"FOSL2",7777,910,5.48367603199741e-08
"LSM3",7777,911,5.47494648108155e-08
"ITGA3",7777,912,5.47210235406067e-08
"PTRH1",7777,913,5.47062523423113e-08
"MRPL19",7777,914,5.46806551404187e-08
"PSME2",7777,915,5.45466706167672e-08
"H1FX",7777,916,5.45384864865591e-08
"POLR2I",7777,917,5.45011562046755e-08
"SLC39A4",7777,918,5.42107866712141e-08
"ATP6V0D1",7777,919,5.40820410579277e-08
"VKORC1",7777,920,5.40418536452695e-08
"MMAB",7777,921,5.39665956084921e-08
"ASRGL1",7777,922,5.39393351386271e-08
"TMEM208",7777,923,5.36864467262326e-08
"CTSH",7777,924,5.34285907330607e-08
"CTBP2",7777,925,5.33231611343918e-08
"ECHS1",7777,926,5.327300777401e-08
"SERINC2",7777,927,5.32480957011339e-08
"SMIM14",7777,928,5.32305204263042e-08
"DRAP1",7777,929,5.29924465656855e-08
"DHRS4L2",7777,930,5.29685592410498e-08
"TKT",7777,931,5.29407328394348e-08
"CISD1",7777,932,5.29246529662232e-08
"TMEM205",7777,933,5.27749638682008e-08
"NT5C",7777,934,5.26042509725313e-08
"RBBP7",7777,935,5.25687318217483e-08
"MRPL32",7777,936,5.24179674779248e-08
"SCO2",7777,937,5.24079981969798e-08
"CSDE1",7777,938,5.22874806811978e-08
"TYMP",7777,939,5.22785130841007e-08
"PMVK",7777,940,5.22678629569161e-08
"BCL2L15",7777,941,5.20382649542147e-08
"FASN",7777,942,5.19795012191609e-08
"PSMD2",7777,943,5.18345714660237e-08
"YTHDC1",7777,944,5.17877006751996e-08
"NDUFAF4",7777,945,5.17181547334348e-08
"EZR",7777,946,5.16146584510342e-08
"CAPN5",7777,947,5.15117189165592e-08
"SON",7777,948,5.14091312283854e-08
"NUCB2",7777,949,5.12236592054521e-08
"GRHPR",7777,950,5.11035392674575e-08
"SNRNP40",7777,951,5.10839809862492e-08
"TMEM176B",7777,952,5.08516459257658e-08
"PPP1CC",7777,953,5.07642445860528e-08
"PDCD6IP",7777,954,5.06964270647785e-08
"BRD2",7777,955,5.04985484512841e-08
"AP1S1",7777,956,5.04690185456568e-08
"ZG16B",7777,957,5.0390865863357e-08
"CDH1",7777,958,5.0244032565468e-08
"PSMA5",7777,959,5.01850232059125e-08
"LASP1",7777,960,5.01717606930547e-08
"TECR",7777,961,5.00333167363935e-08
"IGLC2",7777,962,4.99960144386224e-08
"CAB39",7777,963,4.9921812154727e-08
"EPB41L4B",7777,964,4.9862041207768e-08
"NDUFA9",7777,965,4.9838549951087e-08
"EIF3G",7777,966,4.98325339557062e-08
"GRN",7777,967,4.9754999407752e-08
"SPCS2",7777,968,4.97010215662188e-08
"HLA-E",7777,969,4.96071328270035e-08
"C1orf35",7777,970,4.95948222163297e-08
"EPS8",7777,971,4.95856021793314e-08
"S100A10",7777,972,4.95714948380924e-08
"TMEM70",7777,973,4.95401232831959e-08
"ASH1L",7777,974,4.95345604461999e-08
"PTBP1",7777,975,4.95051491284158e-08
"C8orf59",7777,976,4.94409033929327e-08
"PTP4A1",7777,977,4.93952344276854e-08
"LIMA1",7777,978,4.93173843742104e-08
"NBEAL1",7777,979,4.93141590693142e-08
"TMEM171",7777,980,4.92755682959423e-08
"HLA-DPA1",7777,981,4.92193452382619e-08
"HOXB9",7777,982,4.91945369242264e-08
"DNAJC2",7777,983,4.91382574859727e-08
"GPBP1",7777,984,4.90777953439749e-08
"NDUFB8",7777,985,4.90654319362547e-08
"CHMP2B",7777,986,4.89175876649323e-08
"MUC4",7777,987,4.88640029464301e-08
"C19orf70",7777,988,4.88584971108792e-08
"SLC44A4",7777,989,4.87753190870833e-08
"HSPB1",7777,990,4.87141411181026e-08
"ALDOA",7777,991,4.86992948765236e-08
"GRPEL1",7777,992,4.86745526803739e-08
"PRPF31",7777,993,4.85180991398475e-08
"AP2S1",7777,994,4.85109964751669e-08
"CSTB",7777,995,4.84188816416288e-08
"MIDN",7777,996,4.81125667196282e-08
"NFKBIA",7777,997,4.8002785044762e-08
"XIAP",7777,998,4.79378695978706e-08
"MRPL46",7777,999,4.75959417188583e-08
"ITGB1BP1",7777,1000,4.74859630926841e-08
"IDH3B",7777,1001,4.74249283299477e-08
"ANAPC11",7777,1002,4.74102849941485e-08
"CLRN3",7777,1003,4.74068917261808e-08
"NDUFS7",7777,1004,4.74052483493928e-08
"HNRNPA2B1",7777,1005,4.73638952210899e-08
"BCAP31",7777,1006,4.72473876611697e-08
"NDUFS6",7777,1007,4.72384720769077e-08
"CA12",7777,1008,4.71797178665856e-08
"ITM2B",7777,1009,4.70424889449951e-08
"PRRC2A",7777,1010,4.70069372583901e-08
"ANKRD12",7777,1011,4.69938501906151e-08
"PDCD2",7777,1012,4.69467872765726e-08
"APOL6",7777,1013,4.68890682338296e-08
"PSMC5",7777,1014,4.68264044755843e-08
"DARS",7777,1015,4.68112598289234e-08
"TMEM141",7777,1016,4.6703255658669e-08
"LAMA3",7777,1017,4.66558903128234e-08
"STUB1",7777,1018,4.65998022123028e-08
"CDX1",7777,1019,4.65918122305363e-08
"SEC13",7777,1020,4.65694210639537e-08
"KLF4",7777,1021,4.64858472086346e-08
"NELFE",7777,1022,4.64341416992665e-08
"RANBP2",7777,1023,4.64114389708422e-08
"CD2AP",7777,1024,4.63800604698411e-08
"ACO1",7777,1025,4.63520504918557e-08
"SMARCA4",7777,1026,4.61913573408729e-08
"TOP2B",7777,1027,4.58409902895033e-08
"CFLAR",7777,1028,4.58219057975863e-08
"PTMS",7777,1029,4.58026879622504e-08
"USP22",7777,1030,4.56956154262941e-08
"EDN1",7777,1031,4.56382913926725e-08
"APOBR",7777,1032,4.55053585506042e-08
"ARGLU1",7777,1033,4.53515949497428e-08
"LSM6",7777,1034,4.52683973229507e-08
"ANKRD22",7777,1035,4.526359357183e-08
"CAPN2",7777,1036,4.52282202318155e-08
"THOC3",7777,1037,4.52266750326567e-08
"NIT2",7777,1038,4.52102555862818e-08
"GTPBP4",7777,1039,4.51553679246827e-08
"JAG1",7777,1040,4.4924047774861e-08
"TXNIP",7777,1041,4.48320662602263e-08
"VAPA",7777,1042,4.47818532831206e-08
"SH3BGRL3",7777,1043,4.46296972335591e-08
"RARRES2",7777,1044,4.46111793387443e-08
"TRMT10C",7777,1045,4.43492062967759e-08
"PAPSS2",7777,1046,4.42325697271892e-08
"MZT2B",7777,1047,4.41845041213223e-08
"NDUFC2",7777,1048,4.41277757016188e-08
"CES2",7777,1049,4.39146395349454e-08
"PPP4C",7777,1050,4.38129922054296e-08
"CDC42SE2",7777,1051,4.37656163117952e-08
"CTNNA1",7777,1052,4.37538575734615e-08
"EHF",7777,1053,4.3596873038581e-08
"M6PR",7777,1054,4.35678824176936e-08
"ELOVL6",7777,1055,4.35470031189987e-08
"IFI35",7777,1056,4.35391356416159e-08
"PLP2",7777,1057,4.31906247392319e-08
"TMEM14B",7777,1058,4.30875229942545e-08
"S100A9",7777,1059,4.2896940756436e-08
"NCOA7",7777,1060,4.28818816165689e-08
"GIPC1",7777,1061,4.28759974026309e-08
"WDR46",7777,1062,4.28084171736797e-08
"FARSB",7777,1063,4.27407446060101e-08
"PPP1R14B",7777,1064,4.26309032566142e-08
"VARS",7777,1065,4.25823175647328e-08
"CELF1",7777,1066,4.24811996700126e-08
"HAX1",7777,1067,4.24745392800135e-08
"EFNB2",7777,1068,4.24281453190713e-08
"SAA2",7777,1069,4.24024692103483e-08
"PAPOLA",7777,1070,4.23297453434376e-08
"DPM2",7777,1071,4.22955347667033e-08
"MEST",7777,1072,4.21548233803637e-08
"STARD10",7777,1073,4.21425286324554e-08
"EIF2S2",7777,1074,4.20387507485904e-08
"SPTBN1",7777,1075,4.19312250637449e-08
"ITPA",7777,1076,4.18849462190218e-08
"CYBA",7777,1077,4.18566106999736e-08
"TMEM230",7777,1078,4.14164458716582e-08
"SMARCE1",7777,1079,4.1413428181471e-08
"IGHA2",7777,1080,4.1308888749787e-08
"AKAP1",7777,1081,4.12950580529545e-08
"ELP5",7777,1082,4.12860223925159e-08
"BUB3",7777,1083,4.12652361675401e-08
"DHX9",7777,1084,4.12353619279495e-08
"CD164",7777,1085,4.11642101463953e-08
"GNA11",7777,1086,4.11351719015606e-08
"TIMM10",7777,1087,4.1120955996519e-08
"UGT2B17",7777,1088,4.10247385383544e-08
"PSMD6",7777,1089,4.09125713248974e-08
"PRPF40A",7777,1090,4.09092871465597e-08
"PYURF",7777,1091,4.08807020107676e-08
"NDFIP2",7777,1092,4.08542260568256e-08
"MRPL34",7777,1093,4.07122517337243e-08
"MRPL21",7777,1094,4.07010882945148e-08
"KCNK1",7777,1095,4.06484096403438e-08
"ACTR3",7777,1096,4.05985621135554e-08
"RAB11FIP1",7777,1097,4.05817021975093e-08
"DHX15",7777,1098,4.05604861568117e-08
"EMC4",7777,1099,4.03955115400525e-08
"SLC25A5",7777,1100,4.03587763982765e-08
"TMEM176A",7777,1101,4.03500789484523e-08
"DUS1L",7777,1102,4.03089394480797e-08
"SERPINB1",7777,1103,4.03050375375386e-08
"RETNLB",7777,1104,4.0173530008458e-08
"HINT2",7777,1105,4.00511322036662e-08
"CTNND1",7777,1106,4.00451850870587e-08
"ARSD",7777,1107,4.00363802875918e-08
"CLTA",7777,1108,3.98817376554483e-08
"TIMM17A",7777,1109,3.97845538804312e-08
"CHMP2A",7777,1110,3.97575086281286e-08
"FAM213A",7777,1111,3.96388091093414e-08
"RAB18",7777,1112,3.95996919917312e-08
"PRELID2",7777,1113,3.95869769573558e-08
"KRT10",7777,1114,3.95021496127416e-08
"OAZ1",7777,1115,3.94957952047418e-08
"QPRT",7777,1116,3.9460217864607e-08
"MYO5B",7777,1117,3.94281564983672e-08
"HDDC3",7777,1118,3.94217436075027e-08
"B3GNT3",7777,1119,3.93722457365227e-08
"UQCRFS1",7777,1120,3.93721383913835e-08
"CFDP1",7777,1121,3.93207561673453e-08
"ANAPC5",7777,1122,3.92912304517431e-08
"SNRPD3",7777,1123,3.92298151612551e-08
"NKTR",7777,1124,3.92249952195484e-08
"THRAP3",7777,1125,3.91143121466167e-08
"TMED3",7777,1126,3.90800351200336e-08
"TPMT",7777,1127,3.90248049736305e-08
"KRAS",7777,1128,3.89761085311163e-08
"PDLIM5",7777,1129,3.89560495370458e-08
"ITGB1",7777,1130,3.88907544652525e-08
"CNBP",7777,1131,3.87120662063339e-08
"CTSZ",7777,1132,3.86677683578016e-08
"PFKP",7777,1133,3.8664871584156e-08
"PFDN4",7777,1134,3.86605716589454e-08
"WAC",7777,1135,3.86570127966956e-08
"CLCN3",7777,1136,3.84919531540067e-08
"ZNHIT1",7777,1137,3.8369286596138e-08
"CCDC107",7777,1138,3.83382000380032e-08
"CHD9",7777,1139,3.82869037970272e-08
"NCBP2-AS2",7777,1140,3.82010610421496e-08
"FKBP2",7777,1141,3.81704645514959e-08
"TXNDC12",7777,1142,3.81215679152432e-08
"CMBL",7777,1143,3.80893889637556e-08
"TMEM179B",7777,1144,3.80068382414014e-08
"PSMB2",7777,1145,3.79373692230391e-08
"ASL",7777,1146,3.79142495051217e-08
"IQGAP2",7777,1147,3.78554892319696e-08
"PCK2",7777,1148,3.77973156314955e-08
"NANS",7777,1149,3.76752388702407e-08
"PERP",7777,1150,3.75829716905511e-08
"PRPF38B",7777,1151,3.75670258408464e-08
"PSMD14",7777,1152,3.75014826784097e-08
"CAPZA2",7777,1153,3.74818263108637e-08
"GLO1",7777,1154,3.74519054698157e-08
"ARPC5",7777,1155,3.7397092006646e-08
"MUC12",7777,1156,3.72464463595009e-08
"CRLS1",7777,1157,3.72196812745711e-08
